CO(GT),PT08_S2(NMHC),C6H6(GT),PT08_S1(CO),PT08_S5(O3),NOx(GT),PT08_S3(NOx),NO2(GT),datetime,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,time_idx,group
3.4,1104.75,13.636091225089844,1371.25,1580.5,513.5,552.5,169.1,2005-01-08 21:00:00,21,8,1,5,1,-0.7071067811865477,0.7071067811865474,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5554,default
2.4,942.5,9.080938185610142,1198.0,1290.75,371.3,646.75,151.2,2005-01-08 22:00:00,22,8,1,5,1,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5555,default
1.6,812.5,6.015120208960161,1102.0,1000.25,212.5,764.25,123.3,2005-01-08 23:00:00,23,8,1,5,1,-0.25881904510252157,0.9659258262890681,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5556,default
1.7,826.25,6.313818518864275,1119.75,974.0,241.9,749.5,126.8,2005-01-09 00:00:00,0,9,1,6,1,0.0,1.0,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5557,default
1.6,789.25,5.524163125188419,1093.0,948.75,240.9,771.0,127.0,2005-01-09 01:00:00,1,9,1,6,1,0.25881904510252074,0.9659258262890683,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5558,default
1.3,791.0,5.5604956576171745,1112.0,934.0,217.9,764.0,117.5,2005-01-09 02:00:00,2,9,1,6,1,0.49999999999999994,0.8660254037844387,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5559,default
0.8,673.5,3.3517690595025225,986.0,730.25,179.8,882.75,109.0,2005-01-09 03:00:00,3,9,1,6,1,0.7071067811865476,0.7071067811865476,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5560,default
1.8,609.0,2.346607639800625,933.75,580.5,69.6,976.25,54.5,2005-01-09 04:00:00,4,9,1,6,1,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5561,default
0.6,571.25,1.8304312258349797,918.5,521.0,53.6,1016.5,43.9,2005-01-09 05:00:00,5,9,1,6,1,0.9659258262890683,0.25881904510252074,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5562,default
0.6,555.5,1.6314007540189845,929.25,574.75,59.7,1034.75,46.2,2005-01-09 06:00:00,6,9,1,6,1,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5563,default
0.5,551.75,1.585457879294722,918.75,521.5,55.3,1063.0,45.5,2005-01-09 07:00:00,7,9,1,6,1,0.9659258262890683,-0.25881904510252063,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5564,default
0.6,586.0,2.025609370348589,943.75,585.5,92.8,976.5,61.1,2005-01-09 08:00:00,8,9,1,6,1,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5565,default
0.7,579.66666666667,1.9407718465191897,942.66666666667,566.33333333333,80.5,979.66666666667,59.6,2005-01-09 09:00:00,9,9,1,6,1,0.7071067811865476,-0.7071067811865475,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5566,default
0.9,683.0,3.512547535780659,1036.25,693.25,108.7,846.0,70.9,2005-01-09 10:00:00,10,9,1,6,1,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5567,default
1.5,797.0,5.685834257884226,1168.0,1021.75,251.2,698.0,110.9,2005-01-09 11:00:00,11,9,1,6,1,0.258819045102521,-0.9659258262890682,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5568,default
1.9,902.5,8.080705308155137,1231.75,1152.0,284.1,626.25,126.8,2005-01-09 12:00:00,12,9,1,6,1,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5569,default
1.9,901.25,8.050252104073985,1235.5,1107.75,262.2,627.75,128.4,2005-01-09 13:00:00,13,9,1,6,1,-0.2588190451025208,-0.9659258262890683,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5570,default
2.2,1069.5,12.579939370051848,1278.25,1110.0,255.5,557.25,142.1,2005-01-09 14:00:00,14,9,1,6,1,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5571,default
3.8,1241.5,18.071262914720442,1369.0,1306.25,310.0,476.25,145.3,2005-01-09 15:00:00,15,9,1,6,1,-0.7071067811865471,-0.7071067811865479,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5572,default
2.0,928.75,8.73150190350893,1182.0,1029.25,268.5,647.75,145.4,2005-01-09 16:00:00,16,9,1,6,1,-0.8660254037844385,-0.5000000000000004,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5573,default
2.2,932.5,8.826222726457212,1210.25,1093.5,348.2,647.75,156.4,2005-01-09 17:00:00,17,9,1,6,1,-0.9659258262890683,-0.25881904510252063,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5574,default
3.3,1120.75,14.127410287499904,1316.25,1281.75,395.7,548.0,154.2,2005-01-09 18:00:00,18,9,1,6,1,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5575,default
2.7,951.5,9.31281843867851,1221.25,1147.25,431.7,641.0,165.1,2005-01-09 19:00:00,19,9,1,6,1,-0.9659258262890684,0.2588190451025203,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5576,default
2.6,1034.0,11.553201624877465,1260.25,1208.0,419.0,587.75,153.1,2005-01-09 20:00:00,20,9,1,6,1,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5577,default
2.5,961.5,9.573380764703579,1231.25,1191.5,411.7,624.5,151.0,2005-01-09 21:00:00,21,9,1,6,1,-0.7071067811865477,0.7071067811865474,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5578,default
1.5,803.75,5.8282613974034065,1114.5,1135.5,222.9,733.5,130.6,2005-01-09 22:00:00,22,9,1,6,1,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5579,default
1.9,876.75,7.463303030999023,1180.25,1131.25,242.3,680.25,128.1,2005-01-09 23:00:00,23,9,1,6,1,-0.25881904510252157,0.9659258262890681,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,5580,default
2.0,872.5,7.3634180851910065,1174.0,1070.5,287.5,672.0,136.6,2005-01-10 00:00:00,0,10,1,0,0,0.0,1.0,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5581,default
1.7,876.0,7.445634592498937,1177.75,1058.75,209.0,665.75,119.3,2005-01-10 01:00:00,1,10,1,0,0,0.25881904510252074,0.9659258262890683,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5582,default
1.2,704.25,3.8837376860121444,1052.0,909.0,141.3,806.75,96.3,2005-01-10 02:00:00,2,10,1,0,0,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5583,default
0.9,591.0,2.0936764730867203,998.0,820.25,179.8,937.25,109.0,2005-01-10 03:00:00,3,10,1,0,0,0.7071067811865476,0.7071067811865476,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5584,default
0.6,531.75,1.3499583134462216,959.5,724.0,65.6,1058.75,60.0,2005-01-10 04:00:00,4,10,1,0,0,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5585,default
1.8,570.75,1.823963117541601,958.25,706.5,63.8,998.25,53.8,2005-01-10 05:00:00,5,10,1,0,0,0.9659258262890683,0.25881904510252074,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5586,default
1.8,649.75,2.963972167403005,989.25,768.25,104.5,899.75,66.2,2005-01-10 06:00:00,6,10,1,0,0,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5587,default
0.4,842.75,6.680370115592837,1161.75,1027.0,302.8,684.5,103.9,2005-01-10 07:00:00,7,10,1,0,0,0.9659258262890683,-0.25881904510252063,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5588,default
1.7,1140.75,14.751953871194921,1334.5,1500.75,482.3,512.0,132.8,2005-01-10 12:00:00,12,10,1,0,0,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5589,default
2.4,1276.5,19.290974886272963,1429.25,1560.25,498.3,455.75,152.4,2005-01-10 15:00:00,15,10,1,0,0,-0.7071067811865471,-0.7071067811865479,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5590,default
2.4,1223.25,17.448785457922146,1409.25,1537.5,478.8,474.5,145.3,2005-01-10 16:00:00,16,10,1,0,0,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5591,default
2.0,1210.25,17.011061860886493,1371.5,1490.5,419.8,484.25,138.6,2005-01-10 17:00:00,17,10,1,0,0,-0.9659258262890683,-0.25881904510252063,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5592,default
2.0,1212.5,17.086482300273307,1366.25,1469.0,378.4,488.5,134.2,2005-01-10 18:00:00,18,10,1,0,0,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5593,default
3.1,1192.25,16.412828604275592,1365.0,1486.25,340.1,492.0,128.2,2005-01-10 19:00:00,19,10,1,0,0,-0.9659258262890684,0.2588190451025203,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5594,default
3.3,1217.75,17.26301615174579,1384.75,1494.0,398.5,478.25,134.6,2005-01-10 20:00:00,20,10,1,0,0,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5595,default
3.3,1137.0,14.633975213822607,1361.25,1471.25,448.7,502.75,136.4,2005-01-10 21:00:00,21,10,1,0,0,-0.7071067811865477,0.7071067811865474,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5596,default
2.6,1047.0,11.924863429687202,1312.0,1398.75,374.4,545.0,126.3,2005-01-10 22:00:00,22,10,1,0,0,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5597,default
1.7,870.5,7.31661206728073,1176.75,1191.5,243.8,660.0,116.1,2005-01-10 23:00:00,23,10,1,0,0,-0.25881904510252157,0.9659258262890681,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,5598,default
1.8,888.25,7.736450654175492,1204.5,1187.0,256.3,646.5,116.4,2005-01-11 00:00:00,0,11,1,1,0,0.0,1.0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5599,default
1.5,756.75,4.867985701735958,1114.25,1069.75,212.3,744.25,106.8,2005-01-11 01:00:00,1,11,1,1,0,0.25881904510252074,0.9659258262890683,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5600,default
1.1,707.5,3.941904751445938,1047.25,949.0,146.3,815.75,90.9,2005-01-11 02:00:00,2,11,1,1,0,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5601,default
0.9,592.0,2.1074048532660337,981.5,829.5,179.8,952.5,109.0,2005-01-11 03:00:00,3,11,1,1,0,0.7071067811865476,0.7071067811865476,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5602,default
0.7,644.0,2.87315397168927,992.0,854.25,96.0,898.75,70.3,2005-01-11 04:00:00,4,11,1,1,0,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5603,default
0.7,628.5,2.634371220535116,976.75,835.25,105.5,908.25,78.1,2005-01-11 05:00:00,5,11,1,1,0,0.9659258262890683,0.25881904510252074,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5604,default
0.9,670.5,3.3016653531086257,1047.0,886.5,114.7,863.0,74.8,2005-01-11 06:00:00,6,11,1,1,0,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5605,default
1.3,774.5,5.221978232928398,1125.75,1019.0,236.4,760.25,100.6,2005-01-11 07:00:00,7,11,1,1,0,0.9659258262890683,-0.25881904510252063,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5606,default
3.7,1158.0,15.299847178535353,1386.0,1552.5,527.5,518.0,142.6,2005-01-11 10:00:00,10,11,1,1,0,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5607,default
3.1,1191.75,16.396341469574082,1362.5,1637.25,530.7,499.0,148.2,2005-01-11 12:00:00,12,11,1,1,0,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5608,default
3.0,1184.25,16.149882816314935,1331.25,1532.75,493.2,507.0,148.8,2005-01-11 13:00:00,13,11,1,1,0,-0.2588190451025208,-0.9659258262890683,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5609,default
3.6,1261.25,18.75535497964976,1400.75,1576.75,527.3,478.5,141.3,2005-01-11 14:00:00,14,11,1,1,0,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5610,default
3.2,1239.0,17.985442521637722,1373.5,1532.25,487.3,482.75,147.1,2005-01-11 15:00:00,15,11,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5611,default
3.4,1227.75,17.601408620175995,1386.0,1578.25,530.7,478.5,152.1,2005-01-11 17:00:00,17,11,1,1,0,-0.9659258262890683,-0.25881904510252063,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5612,default
3.9,1276.5,19.290974886272963,1419.25,1630.5,495.4,458.75,144.4,2005-01-11 18:00:00,18,11,1,1,0,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5613,default
3.6,1288.0,19.69913018617026,1427.75,1628.75,487.2,465.25,146.0,2005-01-11 19:00:00,19,11,1,1,0,-0.9659258262890684,0.2588190451025203,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,5614,default
1.2,963.66666666667,9.630239568062246,1208.3333333333,1349.6666666667,399.3,602.0,126.6,2005-01-12 00:00:00,0,12,1,2,0,0.0,1.0,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5615,default
2.4,1028.5,11.397472532940633,1280.0,1363.25,399.4,564.25,122.8,2005-01-12 01:00:00,1,12,1,2,0,0.25881904510252074,0.9659258262890683,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5616,default
2.1,941.5,9.05532769248143,1174.25,1261.75,380.7,625.5,121.9,2005-01-12 02:00:00,2,12,1,2,0,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5617,default
1.1,729.25,4.340616682903839,1022.0,1034.0,179.8,803.25,109.0,2005-01-12 03:00:00,3,12,1,2,0,0.7071067811865476,0.7071067811865476,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5618,default
1.8,722.0,4.205894718223859,1002.25,997.75,161.9,806.5,84.7,2005-01-12 04:00:00,4,12,1,2,0,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5619,default
1.0,746.25,4.66358706081456,1017.5,957.5,182.5,799.5,83.1,2005-01-12 05:00:00,5,12,1,2,0,0.9659258262890683,0.25881904510252074,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5620,default
1.4,868.0,7.258283586063776,1095.25,1077.5,356.6,676.25,97.5,2005-01-12 06:00:00,6,12,1,2,0,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5621,default
1.8,951.25,9.30634368271899,1181.75,1142.75,478.8,633.75,108.5,2005-01-12 07:00:00,7,12,1,2,0,0.9659258262890683,-0.25881904510252063,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5622,default
3.1,1154.5,15.187991985721865,1243.25,1397.5,430.6,545.75,155.9,2005-01-12 14:00:00,14,12,1,2,0,-0.4999999999999997,-0.8660254037844388,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5623,default
3.4,1244.25,18.16586643674536,1303.5,1496.5,491.3,506.75,172.8,2005-01-12 15:00:00,15,12,1,2,0,-0.7071067811865471,-0.7071067811865479,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5624,default
3.3,1215.75,17.195673948819532,1284.0,1414.5,476.0,521.5,166.4,2005-01-12 16:00:00,16,12,1,2,0,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5625,default
3.4,1226.25,17.55047127439625,1303.25,1457.0,537.7,521.0,173.3,2005-01-12 17:00:00,17,12,1,2,0,-0.9659258262890683,-0.25881904510252063,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5626,default
2.5,1019.5,11.144589364521869,1216.0,1378.5,376.5,604.5,133.3,2005-01-12 23:00:00,23,12,1,2,0,-0.25881904510252157,0.9659258262890681,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,5627,default
2.9,1032.25,11.503553738991377,1231.5,1331.0,391.4,598.5,122.9,2005-01-13 00:00:00,0,13,1,3,0,0.0,1.0,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5628,default
2.5,984.5,10.184263392187276,1180.5,1240.25,433.0,629.25,120.2,2005-01-13 01:00:00,1,13,1,3,0,0.25881904510252074,0.9659258262890683,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5629,default
1.7,813.75,6.0420193394438195,1042.25,1035.75,286.7,746.25,104.8,2005-01-13 02:00:00,2,13,1,3,0,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5630,default
1.6,823.75,6.2590510600905835,1026.5,969.0,179.8,752.75,109.0,2005-01-13 03:00:00,3,13,1,3,0,0.7071067811865476,0.7071067811865476,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5631,default
1.1,694.75,3.715829951605313,914.5,826.25,191.5,883.25,85.7,2005-01-13 04:00:00,4,13,1,3,0,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5632,default
0.9,666.25,3.23123660450304,891.0,798.0,161.2,930.75,76.5,2005-01-13 05:00:00,5,13,1,3,0,0.9659258262890683,0.25881904510252074,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5633,default
1.0,693.5,3.693972668781659,937.0,817.0,194.1,914.75,81.2,2005-01-13 06:00:00,6,13,1,3,0,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5634,default
1.6,900.5,8.032003716425482,1085.5,1055.0,343.3,715.25,102.6,2005-01-13 07:00:00,7,13,1,3,0,0.9659258262890683,-0.25881904510252063,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5635,default
2.2,1025.0,11.298841672134818,1189.25,1331.75,318.9,626.0,134.5,2005-01-13 13:00:00,13,13,1,3,0,-0.2588190451025208,-0.9659258262890683,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5636,default
2.4,1080.5,12.905620045576335,1227.25,1369.25,338.4,570.0,132.9,2005-01-13 14:00:00,14,13,1,3,0,-0.4999999999999997,-0.8660254037844388,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5637,default
2.7,1118.25,14.05015325074239,1266.25,1372.5,379.6,564.25,134.2,2005-01-13 15:00:00,15,13,1,3,0,-0.7071067811865471,-0.7071067811865479,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5638,default
2.7,1174.75,15.839989355585663,1276.75,1397.25,365.6,530.75,137.3,2005-01-13 16:00:00,16,13,1,3,0,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5639,default
4.0,1289.5,19.75263625123044,1383.5,1568.0,522.8,475.0,143.5,2005-01-13 19:00:00,19,13,1,3,0,-0.9659258262890684,0.2588190451025203,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5640,default
2.9,1093.0,13.280010624885582,1282.75,1355.75,373.3,580.75,129.0,2005-01-13 20:00:00,20,13,1,3,0,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5641,default
3.3,1084.5,13.024928299631267,1304.0,1418.75,466.5,571.0,129.3,2005-01-13 21:00:00,21,13,1,3,0,-0.7071067811865477,0.7071067811865474,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5642,default
2.0,879.5,7.528239978446694,1125.5,1176.75,259.7,690.25,107.1,2005-01-13 22:00:00,22,13,1,3,0,-0.5000000000000004,0.8660254037844384,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,5643,default
